       0.635092      0.0253425       0.107347    1.05661e+17
       0.652025      0.0227846       0.119368    1.05665e+17
       0.669812      0.0255681       0.126823    1.05668e+17
       0.682885       0.042311         0.1202    1.05672e+17
       0.693945      0.0443745       0.109537    1.05675e+17
       0.707344      0.0430361        0.12689    1.05679e+17
       0.703598      0.0535516       0.127774    1.05682e+17
       0.694651      0.0536521       0.137003    1.05686e+17
       0.688633      0.0542376       0.142062    1.05689e+17
       0.672975      0.0468418        0.13654    1.05693e+17
       0.678548      0.0506268       0.148525    1.05696e+17
       0.709965      0.0556253       0.152712      1.057e+17
       0.722887      0.0423718       0.158388    1.05703e+17
       0.689373      0.0392435       0.143165    1.05707e+17
       0.652577       0.056452       0.132349     1.0571e+17
       0.552005      0.0482758       0.122131    1.05714e+17
       0.527325      0.0440819       0.116808    1.05717e+17
       0.524595      0.0445365       0.109929    1.05721e+17
        0.48625      0.0369959       0.109099    1.05724e+17
       0.491157      0.0423576       0.106841    1.05728e+17
       0.507015       0.034676      0.0943123    1.05731e+17
       0.473952      0.0386403       0.090717    1.05735e+17
       0.465564      0.0428815      0.0777955    1.05738e+17
        0.45687      0.0468629       0.067708    1.05742e+17
       0.455469      0.0540216      0.0717451    1.05745e+17
       0.478928      0.0593998      0.0803744    1.05749e+17
       0.488394      0.0647117      0.0674537    1.05752e+17
       0.504875      0.0681292      0.0587795    1.05756e+17
       0.506001      0.0711107      0.0613177     1.0576e+17
       0.495232      0.0706069      0.0594834    1.05763e+17
       0.502842        0.07655      0.0661974    1.05767e+17
        0.52124      0.0907889      0.0600439     1.0577e+17
       0.518272      0.0816068      0.0550757    1.05774e+17
       0.535109      0.0738982      0.0585739    1.05777e+17
       0.526621      0.0792285      0.0611967    1.05781e+17
       0.557841      0.0881983      0.0672714    1.05784e+17
       0.596772       0.086313       0.079802    1.05788e+17
        0.59499      0.0889137      0.0878699    1.05791e+17
       0.644211       0.103576       0.100409    1.05795e+17
       0.634737      0.0948836      0.0930962    1.05798e+17
       0.648515      0.0972745       0.100304    1.05802e+17
       0.660441      0.0788722       0.112191    1.05805e+17
       0.681951       0.082753       0.116353    1.05809e+17
        0.72446      0.0897058       0.116848    1.05812e+17
       0.792289       0.108627       0.122121    1.05816e+17
       0.778374       0.104812       0.129114    1.05819e+17
       0.823567       0.112943       0.135852    1.05823e+17
       0.771423       0.115238       0.137492    1.05826e+17
       0.731569       0.110085       0.135396     1.0583e+17
       0.788461       0.119737       0.143157    1.05833e+17
        0.82423       0.114797       0.179702    1.05837e+17
       0.762326      0.0939306       0.158543     1.0584e+17
        0.74895      0.0977993        0.15179    1.05844e+17
       0.786255      0.0990141       0.153572    1.05847e+17
       0.801497      0.0876002       0.160609    1.05851e+17
       0.838395      0.0840162       0.137146    1.05854e+17
       0.838419      0.0938793       0.161143    1.05858e+17
       0.802369       0.101707       0.160678    1.05862e+17
       0.803454       0.106887       0.148731    1.05865e+17
       0.847576       0.106597       0.164185    1.05869e+17
        0.82169       0.113326       0.150214    1.05872e+17
       0.821583      0.0980412       0.153944    1.05876e+17
       0.780385      0.0816759       0.131479    1.05879e+17
       0.765562      0.0843418       0.135939    1.05883e+17
       0.789454      0.0952262       0.120421    1.05886e+17
         0.7719       0.073344       0.102508     1.0589e+17
       0.806654        0.09546      0.0856785    1.05893e+17
       0.797074      0.0947185      0.0851415    1.05897e+17
       0.809545      0.0870827      0.0769619      1.059e+17
       0.779579      0.0811532      0.0904216    1.05904e+17
       0.766183      0.0871227      0.0991946    1.05907e+17
       0.741818       0.104641       0.109382    1.05911e+17
       0.731286      0.0971914      0.0753077    1.05914e+17
       0.760247      0.0898948      0.0831825    1.05918e+17
       0.748183      0.0889306       0.101478    1.05921e+17
       0.766154       0.110681       0.111058    1.05925e+17
        0.82002       0.120882       0.110952    1.05928e+17
       0.757376       0.108773      0.0944473    1.05932e+17
       0.713512       0.108696       0.107707    1.05935e+17
       0.802959       0.118356       0.103308    1.05939e+17
       0.807584       0.120322      0.0901644    1.05942e+17
       0.772773       0.115987        0.10144    1.05946e+17
       0.788265       0.131115        0.10517     1.0595e+17
       0.842575       0.147296       0.108884    1.05953e+17
       0.812322       0.141464       0.114731    1.05957e+17
       0.780704        0.14723      0.0934765     1.0596e+17
       0.766554       0.140436      0.0867053    1.05964e+17
       0.771956        0.13714      0.0961573    1.05967e+17
       0.802016       0.141314      0.0962602    1.05971e+17
       0.818882       0.159452        0.11056    1.05974e+17
       0.775983        0.15325       0.113208    1.05978e+17
       0.794858        0.14087       0.092128    1.05981e+17
       0.798827       0.162749      0.0786452    1.05985e+17
       0.840858       0.156033        0.09231    1.05988e+17
